date,PM10,PM2.5,PM1
5/23/2019 11:31:31 PM,44.9,26.1,17.5
5/23/2019 11:31:37 PM,39.2,27.7,17.8
5/23/2019 11:31:43 PM,46.8,30.1,18.2
5/23/2019 11:31:49 PM,43.2,24,17
5/23/2019 11:31:55 PM,36.1,25.6,17.3
5/23/2019 11:32:01 PM,34.5,27.6,17.8
5/23/2019 11:32:07 PM,36.3,26,17.2
5/23/2019 11:32:13 PM,34,25.9,17.4
5/23/2019 11:32:19 PM,44.4,31.6,18.3
5/23/2019 11:32:25 PM,37.3,25.7,16.9
5/23/2019 11:32:31 PM,39.6,29,17.2
5/23/2019 11:32:37 PM,36.2,27,17.5
5/23/2019 11:32:43 PM,36.6,29.4,17.9
5/23/2019 11:32:49 PM,39.3,25.6,17.7
5/23/2019 11:32:55 PM,29.8,22.6,16.8
5/23/2019 11:33:01 PM,35.1,28,17.7
5/23/2019 11:33:07 PM,34.2,25.7,17.8
5/23/2019 11:33:13 PM,40.3,27.8,17.8
5/23/2019 11:33:19 PM,33.7,26.9,17.9
5/23/2019 11:33:25 PM,32.2,26.2,17.5
5/23/2019 11:33:31 PM,34.2,26.1,17.4
5/23/2019 11:33:37 PM,34.9,27.5,17.8
5/23/2019 11:33:43 PM,34.6,26.4,17.5
5/23/2019 11:33:49 PM,34.1,27.7,17.3
5/23/2019 11:33:55 PM,31.3,24.5,17.6
5/23/2019 11:34:01 PM,40.6,30.1,17.9
5/23/2019 11:34:07 PM,39.3,27,17.3
5/23/2019 11:34:13 PM,34.5,28,17.8
5/23/2019 11:34:19 PM,35.9,29.4,18
5/23/2019 11:34:25 PM,36.2,25.8,17.4
5/23/2019 11:34:31 PM,34.1,26.3,17.1
5/23/2019 11:34:37 PM,31.6,25.3,16.9
5/23/2019 11:34:43 PM,33.9,28.2,17.6
5/23/2019 11:34:49 PM,39.4,31.9,18.7
5/23/2019 11:34:55 PM,36.4,25.7,17.4
5/23/2019 11:35:01 PM,36.1,27.9,17.4
5/23/2019 11:35:07 PM,37.2,27.1,16.9
5/23/2019 11:35:13 PM,32.8,25,17.4
5/23/2019 11:35:19 PM,51.7,30.4,17.8
5/23/2019 11:35:25 PM,33,25.8,17.1
5/23/2019 11:35:31 PM,34.3,25.9,17.1
5/23/2019 11:35:37 PM,35.5,25.5,17.1
5/23/2019 11:35:43 PM,46.1,31.8,18.5
5/23/2019 11:35:49 PM,35.8,25,17.2
5/23/2019 11:35:55 PM,44,28,17.5
5/23/2019 11:36:01 PM,38.5,29.1,17.8
5/23/2019 11:36:07 PM,36.2,27.4,17.2
5/23/2019 11:36:13 PM,30.8,24.8,17.4
5/23/2019 11:36:19 PM,38.7,27.7,17.7
5/23/2019 11:36:25 PM,31.2,22.9,16.5
5/23/2019 11:36:31 PM,42.1,27.3,17.2
5/23/2019 11:36:37 PM,38.8,28.5,17.2
5/23/2019 11:36:43 PM,35.7,28.9,18.4
5/23/2019 11:36:49 PM,37.9,28.7,17.5
5/23/2019 11:36:55 PM,32.6,25,17
5/23/2019 11:37:01 PM,39.1,25.3,16.9
5/23/2019 11:37:07 PM,33.8,25.7,16.9
5/23/2019 11:37:13 PM,36,26.2,17.3
5/23/2019 11:37:19 PM,38.5,25.9,16.8
5/23/2019 11:37:25 PM,43.8,27.1,17.2
5/23/2019 11:37:31 PM,35.3,25.6,17.4
5/23/2019 11:37:37 PM,34.1,26,17.2
5/23/2019 11:37:43 PM,38.1,25.9,17.1
5/23/2019 11:37:49 PM,38.3,28,17.9
5/23/2019 11:37:55 PM,39.6,24.4,16.8
5/23/2019 11:38:01 PM,41.3,29.3,18.1
5/23/2019 11:38:07 PM,36.9,25.9,17.3
5/23/2019 11:38:13 PM,40.7,28.7,17.3
5/23/2019 11:38:19 PM,38.1,25.3,17.1
5/23/2019 11:38:25 PM,40.7,29.1,18.3
5/23/2019 11:38:31 PM,45.3,29.6,18.1
5/23/2019 11:38:37 PM,42.8,27.6,17.3
5/23/2019 11:38:43 PM,41.8,31,18.4
5/23/2019 11:38:49 PM,44.4,29.2,17.6
5/23/2019 11:38:55 PM,36.1,27.4,17.2
5/23/2019 11:39:01 PM,37.4,28.9,16.9
5/23/2019 11:39:07 PM,38.7,25.4,17.5
5/23/2019 11:39:13 PM,38.6,26.3,17.2
5/23/2019 11:39:19 PM,47.4,32.6,18
5/23/2019 11:39:25 PM,42.1,28.2,17.8
5/23/2019 11:39:31 PM,36.5,28.6,17.8
5/23/2019 11:39:37 PM,38.9,28.5,17.1
5/23/2019 11:39:43 PM,36.5,27.9,17.3
5/23/2019 11:39:49 PM,41,27.8,17.9
5/23/2019 11:39:55 PM,43.9,31.7,17.9
5/23/2019 11:40:01 PM,41.7,30.6,18.2
5/23/2019 11:40:07 PM,35.3,26.7,17.1
5/23/2019 11:40:13 PM,38.3,27.6,17.7
5/23/2019 11:40:19 PM,37.8,25.5,16.8
5/23/2019 11:40:25 PM,40.8,30,18.2
5/23/2019 11:40:31 PM,42.7,31.6,18.4
5/23/2019 11:40:37 PM,34.2,25.8,17.1
5/23/2019 11:40:43 PM,35.6,27.4,17.6
5/23/2019 11:40:49 PM,37.4,27.6,17.5
5/23/2019 11:40:55 PM,34.3,24.1,17.3
5/23/2019 11:41:01 PM,44.3,31.4,17.8
5/23/2019 11:41:07 PM,40.7,29.1,18.3
5/23/2019 11:41:13 PM,41.2,30.2,18.3
5/23/2019 11:41:19 PM,41.8,29.3,18.1
5/23/2019 11:41:25 PM,40.1,27.2,16.8
5/23/2019 11:41:31 PM,42.8,26.9,17.3
5/23/2019 11:41:37 PM,32.3,23.9,17.2
5/23/2019 11:41:43 PM,33.5,26.4,17.1
5/23/2019 11:41:49 PM,39.1,24.9,17.2
5/23/2019 11:41:55 PM,45.8,30.7,18
5/23/2019 11:42:01 PM,32.7,24.8,16.8
5/23/2019 11:42:07 PM,40.6,27.6,17.4
5/23/2019 11:42:13 PM,33.3,27.7,17.6
5/23/2019 11:42:19 PM,39.7,29,18.1
5/23/2019 11:42:25 PM,37.3,26,17.2
5/23/2019 11:42:31 PM,33.9,27.2,17.3
5/23/2019 11:42:37 PM,38.6,27.1,17.5
5/23/2019 11:42:43 PM,37.7,28.5,16.9
5/23/2019 11:42:49 PM,37,28,17.6
5/23/2019 11:42:55 PM,37.5,27.7,17.3
5/23/2019 11:43:01 PM,35.3,27.4,17.8
5/23/2019 11:43:07 PM,34.5,26.9,16.7
5/23/2019 11:43:13 PM,35.8,24.9,16.7
5/23/2019 11:43:19 PM,35.9,28.6,17.2
5/23/2019 11:43:25 PM,36.3,28,17.6
5/23/2019 11:43:31 PM,33.1,25.2,17.4
5/23/2019 11:43:37 PM,28.1,23.4,17.2
5/23/2019 11:43:43 PM,45.4,29.8,17.7
5/23/2019 11:43:49 PM,45.7,28.5,18.1
5/23/2019 11:43:55 PM,36.6,26.3,17.2
5/23/2019 11:44:01 PM,34.4,24.4,16.9
5/23/2019 11:44:07 PM,36.1,25,17.3
5/23/2019 11:44:13 PM,36.1,25.3,17
5/23/2019 11:44:19 PM,36.1,29,17.3
5/23/2019 11:44:25 PM,37.4,28.9,17.5
5/23/2019 11:44:31 PM,35.9,24.8,17.2
5/23/2019 11:44:37 PM,33.6,27,17.3
5/23/2019 11:44:43 PM,35.3,28.3,17.8
5/23/2019 11:44:49 PM,35.7,27.5,17.5
5/23/2019 11:44:55 PM,40.3,25.8,17.2
5/23/2019 11:45:01 PM,41.1,29.4,18.4
5/23/2019 11:45:07 PM,40.5,30.8,17.7
5/23/2019 11:45:13 PM,35.1,26.9,17.6
5/23/2019 11:45:19 PM,40.8,30.8,17.6
5/23/2019 11:45:25 PM,35.5,25.9,16.6
5/23/2019 11:45:31 PM,33.3,27.1,17
5/23/2019 11:45:37 PM,37.6,26.5,17.3
5/23/2019 11:45:43 PM,46.9,33.3,17.8
5/23/2019 11:45:49 PM,33.9,24.8,16.4
5/23/2019 11:45:55 PM,36.4,27.6,16.8
5/23/2019 11:46:01 PM,31.7,24.8,16.8
5/23/2019 11:46:07 PM,45.4,28.9,17.4
5/23/2019 11:46:13 PM,31.2,22.5,17.2
5/23/2019 11:46:19 PM,37.9,27.4,17.9
5/23/2019 11:46:25 PM,41.8,27.8,17.6
5/23/2019 11:46:31 PM,36.3,27.6,17.1
5/23/2019 11:46:37 PM,37.1,24.9,17.4
5/23/2019 11:46:43 PM,36,27,18.2
5/23/2019 11:46:49 PM,35.7,26.4,17.4
5/23/2019 11:46:55 PM,34.6,26.2,16.3
5/23/2019 11:47:01 PM,42.7,27.4,17.5
5/23/2019 11:47:07 PM,31,23.4,17.3
5/23/2019 11:47:13 PM,34.3,28.1,17.7
5/23/2019 11:47:19 PM,34.6,25.3,17.2
5/23/2019 11:47:25 PM,37.1,26.5,16.8
5/23/2019 11:47:31 PM,37.9,26.7,17.2
5/23/2019 11:47:37 PM,32,24.9,16.7
5/23/2019 11:47:43 PM,39.6,28.3,17.6
5/23/2019 11:47:49 PM,34.7,27.2,16.8
5/23/2019 11:47:55 PM,42.4,27.9,17.1
5/23/2019 11:48:01 PM,32.7,25,17.8
5/23/2019 11:48:07 PM,31.8,22.4,16.8
5/23/2019 11:48:13 PM,44.8,30.1,18.2
5/23/2019 11:48:19 PM,38.8,27.8,17.4
5/23/2019 11:48:25 PM,37.9,25.7,17.5
5/23/2019 11:48:31 PM,45.8,28.2,17.3
5/23/2019 11:48:37 PM,34.9,25.5,17.3
5/23/2019 11:48:43 PM,42.1,28.4,17.4
5/23/2019 11:48:49 PM,37.8,27.1,17.1
5/23/2019 11:48:55 PM,38.1,27.4,17.1
5/23/2019 11:49:01 PM,32.4,27.8,18.4
5/23/2019 11:49:07 PM,34.1,28.4,17.9
5/23/2019 11:49:13 PM,35,29.4,18.4
5/23/2019 11:49:19 PM,37.9,26.1,17.4
5/23/2019 11:49:25 PM,33.6,26.6,17.1
5/23/2019 11:49:31 PM,37.3,27.3,17.3
5/23/2019 11:49:37 PM,33.8,27.4,17.3
5/23/2019 11:49:43 PM,50.7,28.2,17.3
5/23/2019 11:49:49 PM,39.1,30.4,17.8
5/23/2019 11:49:55 PM,40.5,29,17.9
5/23/2019 11:50:01 PM,41.2,30,18.1
5/23/2019 11:50:07 PM,36,25.7,17.5
5/23/2019 11:50:13 PM,40,29.4,17.8
5/23/2019 11:50:19 PM,39.8,26.2,17.4
5/23/2019 11:50:25 PM,39.6,27.7,17.3
5/23/2019 11:50:31 PM,38.2,29.6,17.4
5/23/2019 11:50:37 PM,34.5,28.1,17.6
5/23/2019 11:50:43 PM,30.4,25.6,16.8
5/23/2019 11:50:49 PM,30.5,25.2,17.3
5/23/2019 11:50:55 PM,38.8,25.6,17
5/23/2019 11:51:01 PM,31.2,26.7,17.4
5/23/2019 11:51:07 PM,37.6,25.6,17.1
5/23/2019 11:51:13 PM,37.5,26.6,17.6
5/23/2019 11:51:19 PM,41.7,27.4,16.5
5/23/2019 11:51:25 PM,29.3,24.8,17
5/23/2019 11:51:31 PM,38.2,22.3,16
5/23/2019 11:51:37 PM,33,26.9,17.4
5/23/2019 11:51:43 PM,42,28.2,17.2
5/23/2019 11:51:49 PM,34.1,24,16.3
5/23/2019 11:51:55 PM,37.3,26.5,17.2
5/23/2019 11:52:01 PM,42.4,29,17.3
5/23/2019 11:52:07 PM,35.4,25.4,17.2
5/23/2019 11:52:13 PM,50.9,24.9,16.5
5/23/2019 11:52:19 PM,31.3,22.4,16.9
5/23/2019 11:52:25 PM,43.2,31.3,17.7
5/23/2019 11:52:31 PM,38.8,27.7,17.5
5/23/2019 11:52:37 PM,45.3,29.1,17.5
5/23/2019 11:52:43 PM,39.5,30.8,18.2
5/23/2019 11:52:49 PM,35.2,27.3,17.5
5/23/2019 11:52:55 PM,32.3,24.3,17.1
5/23/2019 11:53:01 PM,40.8,28.2,17.3
5/23/2019 11:53:07 PM,36.1,26.2,16.8
5/23/2019 11:53:13 PM,39.1,32.2,18.2
5/23/2019 11:53:19 PM,38.4,28.7,17.6
5/23/2019 11:53:25 PM,39.3,29.2,18
5/23/2019 11:53:31 PM,38.5,26.8,17.1
5/23/2019 11:53:37 PM,37.8,26.7,17.1
5/23/2019 11:53:43 PM,37.5,29,17.3
5/23/2019 11:53:49 PM,36.3,25.4,16.4
5/23/2019 11:53:55 PM,31.7,26.4,17.9
5/23/2019 11:54:01 PM,38.5,30.5,18.1
5/23/2019 11:54:07 PM,37.4,29.3,17.3
5/23/2019 11:54:13 PM,35.6,26.8,16.9
5/23/2019 11:54:19 PM,38.4,26.6,17.3
5/23/2019 11:54:25 PM,41.7,29.5,17.7
5/23/2019 11:54:31 PM,34.5,24.1,17.3
5/23/2019 11:54:37 PM,36.5,27.6,17.5
5/23/2019 11:54:43 PM,38,28.3,17.8
5/23/2019 11:54:49 PM,35.4,29.2,17.6
5/23/2019 11:54:55 PM,39,26.8,17.8
5/23/2019 11:55:01 PM,38.6,28.4,17.3
5/23/2019 11:55:07 PM,33.7,26,17.3
5/23/2019 11:55:13 PM,39.4,30.6,18
5/23/2019 11:55:19 PM,33.6,26.8,17.2
5/23/2019 11:55:25 PM,42,28,17.2
5/23/2019 11:55:31 PM,43.6,27.6,17.7
5/23/2019 11:55:37 PM,36.7,27.8,17.5
5/23/2019 11:55:43 PM,37.6,26.4,17.3
5/23/2019 11:55:49 PM,38.7,27.2,17.6
5/23/2019 11:55:55 PM,36.1,27.1,17.5
5/23/2019 11:56:01 PM,43.1,28.8,16.7
5/23/2019 11:56:07 PM,33.3,26.6,17.3
5/23/2019 11:56:13 PM,36.5,26.9,17.2
5/23/2019 11:56:19 PM,42.2,26.1,17.3
5/23/2019 11:56:25 PM,38.2,27.5,17.1
5/23/2019 11:56:31 PM,45.2,29,17.2
5/23/2019 11:56:37 PM,38.7,29.8,17.4
5/23/2019 11:56:43 PM,31.5,25.5,17.6
5/23/2019 11:56:49 PM,27.8,23.6,17.3
5/23/2019 11:56:55 PM,36,29.2,17.5
5/23/2019 11:57:01 PM,38.3,29,17.4
5/23/2019 11:57:07 PM,41.1,27.1,17.4
5/23/2019 11:57:13 PM,38,26.7,17.5
5/23/2019 11:57:19 PM,39.6,28.5,17.8
5/23/2019 11:57:25 PM,39.8,27.7,17
5/23/2019 11:57:31 PM,36.9,28.4,17.1
5/23/2019 11:57:37 PM,41.5,29.4,17.7
5/23/2019 11:57:43 PM,30.7,22.5,17
5/23/2019 11:57:49 PM,36.3,29.6,17.3
5/23/2019 11:57:55 PM,40.5,25.1,16.6
5/23/2019 11:58:01 PM,44.6,28.4,17.5
5/23/2019 11:58:07 PM,38.9,29.1,17.7
5/23/2019 11:58:13 PM,38.3,29,17.4
5/23/2019 11:58:19 PM,32.6,25.9,17
5/23/2019 11:58:25 PM,42.1,25.7,17.3
5/23/2019 11:58:31 PM,38.2,25.4,16.9
5/23/2019 11:58:37 PM,32.9,25.5,17.5
5/23/2019 11:58:43 PM,41.4,27.2,17.2
5/23/2019 11:58:49 PM,50.7,30.3,18.3
5/23/2019 11:58:55 PM,41.7,29.8,17.3
5/23/2019 11:59:01 PM,33.4,26.3,17.6
5/23/2019 11:59:07 PM,38.3,28.6,17.1
5/23/2019 11:59:13 PM,34.6,24.1,16.9
5/23/2019 11:59:19 PM,40.1,28.6,17.6
5/23/2019 11:59:25 PM,35.5,24.3,16.7
5/23/2019 11:59:31 PM,38.8,28.4,17.9
5/23/2019 11:59:37 PM,36.9,29,17.5
5/23/2019 11:59:43 PM,41.3,27.7,17.9
5/23/2019 11:59:49 PM,41.8,29.7,17.7
5/23/2019 11:59:55 PM,39.7,27.3,17.1
5/24/2019 12:00:01 AM,36,27.3,17.5
5/24/2019 12:00:07 AM,30.9,24.1,16.7
5/24/2019 12:00:13 AM,37.5,25.7,17.4
5/24/2019 12:00:19 AM,34.6,24.7,16.9
5/24/2019 12:00:25 AM,37.4,27.1,17.3
5/24/2019 12:00:31 AM,31.8,26.5,17.4
5/24/2019 12:00:37 AM,39.9,25,17.4
5/24/2019 12:00:43 AM,33.3,26.9,16.8
5/24/2019 12:00:49 AM,40,27.2,17.4
5/24/2019 12:00:55 AM,34.1,24.4,17
5/24/2019 12:01:01 AM,33.7,24.9,16.4
5/24/2019 12:01:07 AM,31.7,24.7,17.1
5/24/2019 12:01:13 AM,38.8,26.5,17.8
5/24/2019 12:01:19 AM,38.6,26.8,17.6
5/24/2019 12:01:25 AM,31.7,24.4,16.9
5/24/2019 12:01:31 AM,36.4,28.9,17.7
5/24/2019 12:01:37 AM,31.1,24.9,17.2
5/24/2019 12:01:43 AM,36.3,26.5,17.1
5/24/2019 12:01:49 AM,34,27.5,17.7
5/24/2019 12:01:55 AM,29.8,24.9,17.2
5/24/2019 12:02:01 AM,35.1,24.4,16.8
5/24/2019 12:02:07 AM,32.9,25.9,16.6
5/24/2019 12:02:13 AM,28.1,22.8,16
5/24/2019 12:02:19 AM,30.1,22,16.3
5/24/2019 12:02:25 AM,30,25.4,16.7
5/24/2019 12:02:31 AM,34.1,26.3,17.6
5/24/2019 12:02:37 AM,34.2,26.7,17.6
5/24/2019 12:02:43 AM,35.3,26.2,17.3
5/24/2019 12:02:49 AM,41.4,30.4,17.6
5/24/2019 12:02:55 AM,34,23.3,16.2
5/24/2019 12:03:01 AM,40.6,29.3,17.5
5/24/2019 12:03:07 AM,38.1,27.8,17.4
5/24/2019 12:03:13 AM,38,26.4,16.7
5/24/2019 12:03:19 AM,35.7,26.7,17.3
5/24/2019 12:03:25 AM,34.7,25.6,16.5
5/24/2019 12:03:31 AM,41.9,25.9,17.5
5/24/2019 12:03:37 AM,34.5,27.2,17.8
5/24/2019 12:03:43 AM,37.8,29.3,17
5/24/2019 12:03:49 AM,39.8,27.3,17.8
5/24/2019 12:03:55 AM,38.1,25.5,16.8
5/24/2019 12:04:01 AM,37,27.3,16.8
5/24/2019 12:04:07 AM,39.6,28.5,17.6
5/24/2019 12:04:13 AM,35.1,24.2,16.9
5/24/2019 12:04:19 AM,37.9,27.4,17.5
5/24/2019 12:04:25 AM,33,24.8,16.7
5/24/2019 12:04:31 AM,33.3,26.5,16.7
5/24/2019 12:04:37 AM,32.3,24.3,17.1
5/24/2019 12:04:43 AM,28,24.2,17.3
5/24/2019 12:04:49 AM,40.3,27.3,17.1
5/24/2019 12:04:55 AM,43,25.2,16.7
5/24/2019 12:05:01 AM,31.2,25.6,16.9
5/24/2019 12:05:07 AM,40.3,28.7,18
5/24/2019 12:05:13 AM,34.9,27.5,17.5
5/24/2019 12:05:19 AM,36.3,29,17.6
5/24/2019 12:05:25 AM,40.8,31.4,18.2
5/24/2019 12:05:31 AM,36.3,26.2,17.7
5/24/2019 12:05:37 AM,34.9,26.8,16.9
5/24/2019 12:05:43 AM,35.8,28,17.7
5/24/2019 12:05:49 AM,32.8,27.4,17.2
5/24/2019 12:05:55 AM,33.5,26.1,17.5
5/24/2019 12:06:01 AM,37.2,24.8,17.3
5/24/2019 12:06:07 AM,38.4,27.4,17
5/24/2019 12:06:13 AM,36.5,25.3,17.1
5/24/2019 12:06:19 AM,33.4,23.6,17
5/24/2019 12:06:25 AM,27.7,21.1,16.4
5/24/2019 12:06:31 AM,31.2,24.3,17.2
5/24/2019 12:06:37 AM,39.8,25.6,17
5/24/2019 12:06:43 AM,32.2,26.7,17.7
5/24/2019 12:06:49 AM,33.3,25.2,17
5/24/2019 12:06:55 AM,40.3,28.4,17.4
5/24/2019 12:07:01 AM,35.8,28.5,17.4
5/24/2019 12:07:07 AM,29,22.5,16.3
5/24/2019 12:07:13 AM,32.8,25.4,17.4
5/24/2019 12:07:19 AM,32.5,26.3,17.5
5/24/2019 12:07:25 AM,35.5,28.8,18.3
5/24/2019 12:07:31 AM,36.1,28.9,17.8
5/24/2019 12:07:37 AM,35.1,26,17.2
5/24/2019 12:07:43 AM,35.2,26.8,17.1
5/24/2019 12:07:49 AM,35.2,24.5,17.2
5/24/2019 12:07:55 AM,39.4,28.2,18
5/24/2019 12:08:01 AM,35.4,26.1,17.8
5/24/2019 12:08:07 AM,37.7,29.3,17.6
5/24/2019 12:08:13 AM,30.5,25.5,16.7
5/24/2019 12:08:19 AM,33.1,26.2,17
5/24/2019 12:08:25 AM,35.6,26.7,17.3
5/24/2019 12:08:31 AM,32.5,25.9,16.7
5/24/2019 12:08:37 AM,39.5,29.4,17.5
5/24/2019 12:08:43 AM,41.5,24.1,16.4
5/24/2019 12:08:49 AM,42.4,24.1,16.3
5/24/2019 12:08:55 AM,35.2,27.7,17.5
5/24/2019 12:09:01 AM,35.6,26.6,17.3
5/24/2019 12:09:07 AM,39.9,27.2,17.5
5/24/2019 12:09:13 AM,41,28.9,17.8
5/24/2019 12:09:19 AM,34.2,26.4,17.1
5/24/2019 12:09:25 AM,34.4,24.8,17
5/24/2019 12:09:31 AM,40.6,29.1,17.2
5/24/2019 12:09:37 AM,42,30.8,18
5/24/2019 12:09:43 AM,32.9,24,16.9
5/24/2019 12:09:49 AM,41.1,26.9,16.9
5/24/2019 12:09:55 AM,36.1,26.3,17.3
5/24/2019 12:10:01 AM,40.9,27.6,17.4
5/24/2019 12:10:07 AM,33,26.4,16.9
5/24/2019 12:10:13 AM,36.3,27.9,17.5
5/24/2019 12:10:19 AM,33.9,25.8,16.8
5/24/2019 12:10:25 AM,40.7,28.8,17.2
5/24/2019 12:10:31 AM,41.7,25.7,16.7
5/24/2019 12:10:37 AM,37,27.3,17.2
5/24/2019 12:10:43 AM,30,26.5,17
5/24/2019 12:10:49 AM,34.4,25.1,16.6
5/24/2019 12:10:55 AM,42,29.7,17.9
5/24/2019 12:11:01 AM,35,27,16.9
5/24/2019 12:11:07 AM,38.1,25.2,16.5
5/24/2019 12:11:13 AM,36.4,27.2,17.1
5/24/2019 12:11:19 AM,39.2,25.4,17.1
5/24/2019 12:11:25 AM,32.7,25,16.9
5/24/2019 12:11:31 AM,47.3,29,17.5
5/24/2019 12:11:37 AM,36.5,27.8,17.1
5/24/2019 12:11:43 AM,34.6,27.4,17.3
5/24/2019 12:11:49 AM,38.8,29.5,17.3
5/24/2019 12:11:55 AM,38.7,24.3,16.3
5/24/2019 12:12:01 AM,41.9,30.2,17.4
5/24/2019 12:12:07 AM,35.2,26.2,17
5/24/2019 12:12:13 AM,34,26.9,16.7
5/24/2019 12:12:19 AM,35.6,24.5,16.7
5/24/2019 12:12:25 AM,40.1,27.8,17.1
5/24/2019 12:12:31 AM,33.4,25.4,17
5/24/2019 12:12:37 AM,40.7,27.6,17.4
5/24/2019 12:12:43 AM,37.2,25.3,16.9
5/24/2019 12:12:49 AM,39.1,28.6,18.1
5/24/2019 12:12:55 AM,32.6,25.2,17.6
5/24/2019 12:13:01 AM,41.1,29.6,17.2
5/24/2019 12:13:07 AM,32.8,24.5,17.6
5/24/2019 12:13:13 AM,43.9,27.9,17.9
5/24/2019 12:13:19 AM,42.7,29.1,17.9
5/24/2019 12:13:25 AM,40,28.1,17
5/24/2019 12:13:31 AM,37.6,27.6,17.4
5/24/2019 12:13:37 AM,43.2,29.3,18.1
5/24/2019 12:13:43 AM,42,26.5,16.8
5/24/2019 12:13:49 AM,41.2,27,17.2
5/24/2019 12:13:55 AM,32.1,24.3,17.2
5/24/2019 12:14:01 AM,38.4,24.7,16.8
5/24/2019 12:14:07 AM,40.8,28,17.3
5/24/2019 12:14:13 AM,31,24,17.1
5/24/2019 12:14:19 AM,36,30,18
5/24/2019 12:14:25 AM,35.3,26.5,16.3
5/24/2019 12:14:31 AM,36.9,25.8,17.3
5/24/2019 12:14:37 AM,32.7,23,16
5/24/2019 12:14:43 AM,37.6,28.9,17.3
5/24/2019 12:14:49 AM,35,24.7,17.1
5/24/2019 12:14:55 AM,35.1,25.6,17.3
5/24/2019 12:15:01 AM,34.9,27.3,17.5
5/24/2019 12:15:07 AM,40,27.2,17.3
5/24/2019 12:15:13 AM,36.4,27.3,17.8
5/24/2019 12:15:19 AM,32.7,26.5,16.9
5/24/2019 12:15:25 AM,32.4,27.2,16.9
5/24/2019 12:15:31 AM,33.7,27.4,16.5
5/24/2019 12:15:37 AM,40.1,26.6,17.4
5/24/2019 12:15:43 AM,42.3,28.5,17.7
5/24/2019 12:15:49 AM,27.4,22.5,16.8
5/24/2019 12:15:55 AM,32.5,25.1,17.2
5/24/2019 12:16:01 AM,32.1,25.4,16.7
5/24/2019 12:16:07 AM,43.4,29.9,17.5
5/24/2019 12:16:13 AM,37.7,28.7,17.7
5/24/2019 12:16:19 AM,38.1,28.1,17
5/24/2019 12:16:25 AM,28.7,23.8,17.2
5/24/2019 12:16:31 AM,41.2,30,17.5
5/24/2019 12:16:37 AM,36.2,27.8,17.4
5/24/2019 12:16:43 AM,37,23.1,16.1
5/24/2019 12:16:49 AM,36.3,28.5,17.4
5/24/2019 12:16:55 AM,30.9,25.3,16.7
5/24/2019 12:17:01 AM,35.2,27.1,17
5/24/2019 12:17:07 AM,36.7,27.3,17.6
5/24/2019 12:17:13 AM,37.8,28.7,17.5
5/24/2019 12:17:19 AM,33.4,27.1,17.4
5/24/2019 12:17:25 AM,39.8,26.7,17.3
5/24/2019 12:17:31 AM,37.1,26.7,17
5/24/2019 12:17:37 AM,42,24.5,16.7
5/24/2019 12:17:43 AM,34.4,25.6,16.7
5/24/2019 12:17:49 AM,32.1,25.4,17.8
5/24/2019 12:17:55 AM,33.3,27.7,18.1
5/24/2019 12:18:01 AM,38.2,24.8,17.6
5/24/2019 12:18:07 AM,33.5,24.8,16.6
5/24/2019 12:18:13 AM,33.6,25.8,17.1
5/24/2019 12:18:19 AM,33.5,27.4,17.6
5/24/2019 12:18:25 AM,33.8,26.5,17.2
5/24/2019 12:18:31 AM,32.8,24.5,16.4
5/24/2019 12:18:37 AM,31,25.6,16.9
5/24/2019 12:18:43 AM,33.3,27.1,17.3
5/24/2019 12:18:49 AM,36.8,25.8,17
5/24/2019 12:18:55 AM,38,27.9,17
5/24/2019 12:19:01 AM,34.6,24.2,16.8
5/24/2019 12:19:07 AM,30.6,25.6,17.7
5/24/2019 12:19:13 AM,35.1,28.5,17.4
5/24/2019 12:19:19 AM,40.7,28.6,17.8
5/24/2019 12:19:25 AM,36,27.3,17.5
5/24/2019 12:19:31 AM,32,26,16.7
5/24/2019 12:19:37 AM,39.3,28.4,17.1
5/24/2019 12:19:43 AM,33.8,24.2,17.1
5/24/2019 12:19:49 AM,41.7,30.5,17.3
5/24/2019 12:19:55 AM,35.6,27.8,17.2
5/24/2019 12:20:01 AM,30.3,23.3,16.8
5/24/2019 12:20:07 AM,37.2,28.4,17.5
5/24/2019 12:20:13 AM,39.1,26.3,16.7
5/24/2019 12:20:19 AM,36.6,25.8,16.6
5/24/2019 12:20:25 AM,36.9,30,18.1
5/24/2019 12:20:31 AM,37.9,26.2,16.9
5/24/2019 12:20:37 AM,35.9,26.4,17.4
5/24/2019 12:20:43 AM,31.7,24.9,16.7
5/24/2019 12:20:49 AM,28.6,23.1,16.5
5/24/2019 12:20:55 AM,33.8,24.5,16.6
5/24/2019 12:21:01 AM,28,22.1,16.6
5/24/2019 12:21:07 AM,32.5,25.1,17
5/24/2019 12:21:13 AM,28.7,21.7,16.4
5/24/2019 12:21:19 AM,35.5,29,17.4
5/24/2019 12:21:25 AM,39.9,30.7,17.8
5/24/2019 12:21:31 AM,37.5,25.9,17
5/24/2019 12:21:37 AM,32.4,25.3,16.9
5/24/2019 12:21:43 AM,43.4,30.3,17.8
5/24/2019 12:21:49 AM,36.9,24.3,16.8
5/24/2019 12:21:55 AM,41.2,28.5,18.2
5/24/2019 12:22:01 AM,30.5,25.5,17
5/24/2019 12:22:07 AM,35.8,25.7,17.2
5/24/2019 12:22:13 AM,35.3,25.2,17.1
5/24/2019 12:22:19 AM,40.2,26.9,17.4
